,Test predictions,Actual
213,357.40552,351.2483333333334
214,398.73074,338.855
215,356.3473,312.9533333333334
216,311.82498,321.4916666666667
217,322.1954,297.53666666666663
218,291.42587,284.96000000000004
219,284.82065,322.71166666666664
220,352.8181,316.93800000000005
221,342.39447,330.03666666666663
222,366.46838,305.6166666666666
223,325.23264,224.14
224,225.54994,84.22833333333335
225,83.5937,40.204999999999984
226,61.190166,29.779999999999973
227,69.91233,127.58166666666665
228,160.45555,132.64166666666665
229,193.72694,42.264999999999986
230,137.33745,40.69666666666666
231,125.982704,64.68333333333334
232,136.99913,222.18000000000004
233,230.02328,343.6683333333333
234,351.15253,340.6466666666667
235,354.35516,367.34833333333336
236,374.79083,357.564
237,359.93643,300.142
238,272.74503,291.92833333333334
239,267.13385,287.4883333333333
240,271.4225,284.7083333333333
241,275.95117,289.8883333333333
242,289.19476,361.2416666666666
243,394.1001,320.415
244,330.48505,300.80833333333334
245,313.8425,298.5883333333333
246,312.16385,334.06166666666667
247,361.84323,168.2933333333333
248,167.08781,67.18
249,71.81852,41.692000000000064
250,53.491222,50.96333333333331
251,71.62391,46.353999999999985
252,92.27735,58.48166666666668
253,113.79786,57.96333333333325
254,102.570656,45.19833333333338
255,86.70966,67.09000000000003
256,98.09211,189.92833333333334
257,210.69781,391.6383333333334
258,477.368,440.36
259,537.54315,391.6383333333333
260,437.3066,415.445
261,458.37753,386.395
262,406.03235,317.825
263,303.79947,275.14199999999994
264,259.65817,259.74
265,252.04851,264.20166666666665
266,267.0804,327.6933333333333
267,366.4644,327.75333333333333
268,361.34006,292.6683333333333
269,310.45657,337.438
270,371.62717,256.03666666666663
271,248.83237,138.99666666666667
272,90.93891,57.745000000000005
273,20.837473,42.423333333333346
274,46.291363,56.32499999999993
275,78.24522,36.22000000000003
276,62.170574,32.408000000000015
277,58.47508,23.451999999999998
278,63.87364,14.329999999999984
279,70.836006,13.25
280,60.316326,53.76833333333332
281,89.25825,144.11166666666668
282,171.08774,247.9
283,289.17026,352.2383333333333
284,429.40222,348.4766666666667
285,411.30078,340.544
286,377.70587,330.915
287,351.58023,292.8483333333333
288,292.98233,326.33666666666664
289,360.1752,294.81600000000003
290,308.40698,280.0883333333333
291,296.96918,284.16
292,311.11923,282.8016666666667
293,309.9173,283.48
294,312.12756,277.646
295,298.3409,193.2083333333333
296,191.8234,130.485
297,156.899,165.63333333333333
298,204.5612,133.99666666666667
299,180.2675,145.40166666666664
300,179.35942,145.53166666666664
301,164.79207,110.00666666666666
302,120.52387,99.0933333333333
303,114.43833,73.404
304,102.08167,104.0266666666667
305,129.99016,113.70666666666665
306,138.57127,199.405
307,209.6474,318.56666666666666
308,368.94388,411.2516666666667
309,492.23877,459.4733333333333
310,535.3558,492.2799999999999
311,566.63306,477.6666666666667
312,519.951,391.902
313,374.50058,295.0083333333333
314,255.63506,285.4033333333333
315,289.74957,295.69
316,326.84616,296.29
317,331.3738,259.37833333333333
318,280.02695,240.37499999999997
319,241.2684,111.21600000000001
320,86.5731,49.81833333333333
321,49.299145,39.02833333333331
322,51.69572,49.97166666666669
323,59.447124,33.84666666666669
324,37.11009,37.18166666666667
325,59.73765,56.913333333333355
326,81.80064,60.120000000000005
327,90.003395,99.42666666666668
328,148.45107,275.46000000000004
329,410.6668,445.4380000000001
330,644.71625,440.35666666666674
331,573.54144,412.4883333333334
332,517.2859,348.5400000000001
333,407.6026,314.51
334,379.10687,247.65
335,278.42706,222.055
336,264.47137,217.74166666666665
337,268.232,227.6233333333333
338,282.9741,201.09333333333333
339,241.74397,236.98
340,299.78265,260.10833333333323
341,320.48856,270.172
342,326.08136,262.03
343,302.2275,137.70800000000003
344,136.325,49.144999999999925
345,65.59937,34.58833333333331
346,81.53486,30.20999999999998
347,58.652966,15.78000000000003
348,41.876293,7.333333333333314
349,46.240185,17.569999999999993
350,53.67317,15.504999999999939
351,46.699688,7.764999999999986
352,14.830454,72.20666666666665
353,84.22855,174.63600000000002
354,228.17612,238.67
355,321.85138,224.6483333333333
356,288.40543,207.192
357,252.13708,243.8283333333333
358,304.92596,211.27833333333328
359,243.34296,194.42666666666665
360,222.55713,184.01166666666663
361,215.5923,153.5
362,174.13084,181.84833333333333
363,232.72783,190.485
364,249.57573,191.595
365,249.2848,205.035
366,269.35483,187.525
367,229.42351,171.05999999999995
368,213.47858,47.72833333333335
369,51.208538,26.04000000000002
370,30.02128,22.810000000000002
371,52.736797,44.639999999999986
372,91.10816,31.410000000000025
373,75.68333,14.425000000000011
374,57.355083,5.550000000000011
375,34.43043,19.30000000000001
376,55.02049,56.91166666666663
377,104.98725,86.32833333333332
378,150.05486,101.495
379,162.33134,161.745
380,236.36723,191.50199999999998
381,258.53818,201.70166666666668
382,258.9654,223.84833333333336
383,285.49286,277.572
384,354.757,256.40500000000003
385,305.30908,270.5883333333333
386,322.8684,298.70666666666665
387,360.80838,286.0683333333333
388,325.51535,242.47166666666664
389,261.54047,248.65
390,280.17993,293.4683333333333
391,349.66183,211.83333333333326
392,230.53368,68.25999999999999
393,53.14265,42.42166666666668
394,37.953777,33.72166666666669
395,42.93797,89.7816666666667
396,125.94276,51.75599999999997
397,109.11204,23.485000000000014
398,100.80909,20.008333333333326
399,92.13224,46.833333333333314
400,94.09171,162.33000000000004
401,170.1907,264.5066666666667
402,265.37363,343.2333333333333
403,373.3415,315.94166666666666
404,344.42224,331.16
405,343.7885,365.9283333333333
406,376.48245,362.1033333333334
407,358.35294,338.2383333333333
408,327.74484,320.66333333333336
409,309.50134,336.10800000000006
410,323.89474,369.25833333333327
411,358.91876,335.28000000000003
412,328.10144,298.27833333333336
413,289.79285,325.96833333333336
414,312.8414,366.5416666666667
415,355.88373,220.76166666666668
416,237.37341,86.63833333333332
417,117.47315,41.396000000000015
418,78.20887,40.81666666666672
419,45.134747,45.501666666666665
420,46.772686,37.91666666666663
421,45.782146,41.0
422,43.0572,29.410000000000025
423,34.70326,41.06600000000003
424,59.928997,75.60000000000002
425,102.74879,107.60333333333335
426,131.5442,223.475
427,276.98975,336.45
428,420.04865,476.0033333333333
429,599.2183,508.4383333333333
430,597.0921,421.4283333333333
431,432.57004,408.97
432,428.6904,361.044
433,350.46707,349.21666666666664
434,343.2566,307.85
435,291.03812,341.645
436,356.5276,349.944
437,364.7087,307.4066666666667
438,306.65356,313.0316666666667
439,323.33722,182.66333333333336
440,165.34282,62.74333333333334
441,66.452156,41.74333333333334
442,32.50886,49.69666666666666
443,25.517313,33.51600000000002
444,14.869791,27.00999999999999
445,40.64134,31.938333333333333
446,69.85944,26.66500000000002
447,77.46616,32.98333333333335
448,71.5763,185.365
449,204.47778,340.544
450,403.43665,390.5916666666667
451,468.80728,455.2216666666668
452,540.6787,441.62
453,483.3588,446.9466666666667
454,458.30508,472.98
455,475.05975,408.66333333333336
456,376.2922,359.39166666666665
457,316.22272,341.135
458,301.99954,337.745
459,304.2901,355.3816666666667
460,328.82095,294.888
461,275.33243,323.68666666666667
462,303.98956,320.78333333333336
463,316.48184,196.462
464,205.4781,77.35166666666669
465,129.63536,39.02999999999997
466,114.12617,23.116666666666674
467,104.97056,19.329999999999984
468,78.98283,16.086666666666645
469,63.20274,34.15833333333336
470,63.79176,18.21666666666664
471,46.256145,38.375
472,40.147472,202.7566666666666
473,181.78665,343.04833333333335
474,393.99478,384.605
475,461.75952,371.4740000000001
476,427.09714,380.43
477,413.32794,343.7266666666667
478,342.94107,304.9983333333333
479,283.6091,321.4183333333333
480,309.85385,302.9666666666667
481,292.82312,283.04166666666674
482,270.34238,276.45
483,265.121,262.1366666666667
484,248.86821,221.13
485,201.69771,195.60166666666666
486,177.84491,257.45333333333326
487,266.04694,130.56833333333338
488,128.90926,47.877999999999986
489,48.35786,28.560000000000002
490,46.264935,14.361666666666622
491,53.517986,21.666666666666686
492,65.65247,27.741666666666674
493,80.1829,21.453333333333262
494,85.218636,10.913333333333355
495,89.045906,27.375000000000057
496,99.73069,150.83333333333331
497,177.8545,303.916
498,295.55872,344.7766666666667
499,369.47687,349.095
500,371.41354,332.445
501,338.05466,310.7383333333334
502,310.45993,272.13333333333327
503,264.2282,262.17600000000004
504,278.13458,280.1466666666667
505,322.87805,276.15333333333336
506,325.9307,247.89166666666665
507,275.56842,216.32333333333327
508,234.01373,197.134
509,221.85857,242.1
510,290.2695,263.015
511,310.21008,126.44166666666666
512,108.581856,59.44166666666666
513,36.897778,13.991666666666674
514,0.88752216,15.410000000000025
515,21.674448,21.018333333333317
516,55.251385,19.232000000000028
517,61.70503,16.79400000000004
518,61.2559,11.153333333333308
519,43.49867,21.084999999999923
520,60.002453,113.73666666666668
521,197.09041,225.51
522,360.94394,328.185
523,494.0527,377.2733333333333
524,532.20905,357.97333333333336
525,448.46896,365.9866666666667
526,452.48676,346.19666666666666
527,397.3315,320.3533333333333
528,370.11734,314.0683333333333
529,350.43555,298.546
530,321.50476,229.27166666666665
531,218.62003,227.3133333333334
532,231.74493,255.144
533,276.07544,258.5033333333333
534,283.2567,249.31000000000003
535,274.57266,190.48333333333332
536,182.60498,53.91833333333335
537,35.432842,21.82499999999999
538,1.6869912,17.53666666666669
539,-1.352529,97.37
540,99.97538,71.31166666666667
541,106.33173,18.620000000000005
542,50.784405,16.523333333333312
543,33.391735,29.0
544,39.83009,126.53166666666664
545,172.9708,221.435
546,322.8922,241.79
547,335.1798,291.9866666666667
548,396.098,303.76666666666665
549,399.39673,282.49499999999995
550,349.1929,255.3083333333333
551,298.7911,298.6166666666666
552,376.4425,333.9816666666667
553,416.38696,374.0633333333333
