time,T,Rn,H,P,CO2
2020-02-18 11:00:00,21.27,186.41,47.27272727272727,103.68554545454543,157.1818181818182
2020-02-18 12:00:00,21.244,220.441,46.5,103.6308,150.1
2020-02-18 13:00:00,21.439090909090908,180.7927272727273,46.0,103.54236363636365,141.27272727272728
2020-02-18 14:00:00,21.434,165.977,45.3,103.4537,132.1
2020-02-18 15:00:00,21.416999999999994,175.22600000000003,45.0,103.4477,126.0
2020-02-18 16:00:00,21.520000000000003,136.52875,45.375,103.46537499999998,121.75
2020-02-18 17:00:00,21.48428571428571,112.26285714285714,45.285714285714285,103.47614285714285,116.71428571428572
2020-02-18 18:00:00,21.366363636363637,103.20272727272727,45.63636363636363,103.48900000000002,115.54545454545456
2020-02-18 19:00:00,21.29090909090909,98.71454545454544,45.90909090909091,103.52454545454547,116.63636363636364
2020-02-18 20:00:00,21.224166666666655,94.28166666666664,46.0,103.55266666666668,116.75
2020-02-18 21:00:00,21.456666666666667,61.63999999999999,46.083333333333336,103.57116666666668,117.16666666666669
2020-02-18 22:00:00,21.37363636363636,86.30636363636364,46.0,103.56445454545457,117.54545454545456
2020-02-18 23:00:00,21.46,82.695,46.083333333333336,103.52991666666668,120.91666666666669
2020-02-19 00:00:00,21.24583333333333,97.31833333333334,46.0,103.493,122.91666666666669
2020-02-19 01:00:00,20.87333333333333,79.63,45.833333333333336,103.46783333333332,124.16666666666669
2020-02-19 02:00:00,20.798181818181817,78.51636363636364,46.09090909090909,103.41863636363637,126.45454545454544
2020-02-19 03:00:00,20.52333333333333,104.08249999999998,45.75,103.42208333333332,128.83333333333334
2020-02-19 04:00:00,20.5575,87.87083333333332,45.0,103.37116666666668,131.33333333333334
2020-02-19 05:00:00,20.765,92.78,45.3,103.3552,133.0
2020-02-19 06:00:00,20.834166666666665,129.21,45.16666666666666,103.37583333333332,133.83333333333334
2020-02-19 07:00:00,21.074166666666667,176.3033333333333,46.25,103.38908333333332,127.58333333333331
2020-02-19 08:00:00,21.2,230.26,47.11111111111112,103.44122222222222,130.55555555555554
2020-02-19 09:00:00,21.13454545454545,257.0763636363636,46.90909090909091,103.44672727272729,134.45454545454547
2020-02-19 10:00:00,21.295454545454543,277.4618181818182,46.90909090909091,103.44172727272726,135.27272727272728
2020-02-19 11:00:00,21.08,221.13,46.66666666666666,103.4067777777778,135.66666666666666
2020-02-19 12:00:00,21.34090909090909,259.38272727272727,45.90909090909091,103.33045454545454,134.1818181818182
2020-02-19 13:00:00,21.590833333333336,289.05333333333334,46.16666666666666,103.18833333333332,133.25
2020-02-19 14:00:00,21.565,278.67750000000007,46.083333333333336,103.51866666666668,132.5
2020-02-19 15:00:00,21.549,288.421,46.0,103.3684,132.1
2020-02-19 16:00:00,21.5575,287.70166666666665,46.083333333333336,102.97050000000002,132.33333333333334
2020-02-19 17:00:00,21.599090909090904,239.48454545454544,46.18181818181818,102.9221818181818,130.36363636363637
2020-02-19 18:00:00,21.465555555555557,226.5966666666667,46.0,102.88755555555556,131.11111111111111
2020-02-19 19:00:00,21.62272727272727,247.86363636363632,46.18181818181818,102.8789090909091,132.45454545454547
2020-02-19 20:00:00,21.400833333333328,193.815,46.0,102.853,132.83333333333334
2020-02-19 21:00:00,21.30454545454545,174.40090909090912,45.18181818181818,102.815,132.8181818181818
2020-02-19 22:00:00,21.49636363636364,180.82272727272724,45.18181818181818,102.77372727272729,130.27272727272728
2020-02-19 23:00:00,21.37454545454545,181.83181818181816,45.0,102.727,129.0909090909091
2020-02-20 00:00:00,21.230909090909087,149.3072727272727,44.90909090909091,102.68590909090908,128.1818181818182
2020-02-20 01:00:00,21.078181818181815,166.56454545454542,45.63636363636363,102.66145454545456,128.9090909090909
2020-02-20 02:00:00,20.50416666666666,177.3766666666667,46.0,102.63599999999998,130.33333333333334
2020-02-20 03:00:00,20.606666666666666,167.4216666666667,45.41666666666666,102.58633333333331,132.66666666666666
2020-02-20 04:00:00,20.723333333333333,154.1616666666667,44.833333333333336,102.54983333333332,133.08333333333334
2020-02-20 05:00:00,20.59454545454545,163.7390909090909,44.18181818181818,102.53381818181816,132.9090909090909
2020-02-20 06:00:00,20.841666666666665,181.7266666666667,44.16666666666666,102.53683333333332,132.75
2020-02-20 07:00:00,20.83727272727273,221.49272727272728,44.63636363636363,102.582,132.54545454545453
2020-02-20 08:00:00,21.046,221.624,45.1,102.63020000000002,131.8
2020-02-20 09:00:00,21.095,247.95166666666668,44.66666666666666,102.69133333333332,130.5
2020-02-20 10:00:00,21.212999999999997,236.792,44.1,102.71909999999998,128.5
2020-02-20 11:00:00,21.284,238.792,44.4,102.7427,129.2
2020-02-20 12:00:00,21.30272727272727,241.4736363636364,44.81818181818182,102.71818181818183,130.9090909090909
2020-02-20 13:00:00,21.57272727272727,278.1645454545455,45.18181818181818,102.63809090909092,126.63636363636364
2020-02-20 14:00:00,21.524166666666662,309.69833333333327,45.75,102.5585,124.25
2020-02-20 15:00:00,21.62,368.146,46.0,102.5196,125.0
2020-02-20 16:00:00,21.6,338.79222222222216,46.11111111111112,102.50855555555556,126.33333333333331
2020-02-20 17:00:00,21.67333333333333,303.15,45.833333333333336,102.53466666666668,126.83333333333331
2020-02-20 18:00:00,21.659,255.869,45.8,102.6039,125.1
2020-02-20 19:00:00,21.741666666666664,217.4333333333333,46.833333333333336,102.64683333333332,121.91666666666669
2020-02-20 20:00:00,21.6075,185.67166666666665,47.41666666666666,102.67508333333332,118.0
2020-02-20 21:00:00,21.574166666666667,186.0475,48.0,102.709,115.91666666666669
2020-02-20 22:00:00,21.599090909090908,236.02181818181816,48.18181818181818,102.74090909090908,116.27272727272728
2020-02-20 23:00:00,21.59090909090909,222.43090909090907,48.0,102.75627272727274,114.27272727272728
2020-02-21 00:00:00,21.56583333333333,228.10333333333327,47.66666666666666,102.75741666666666,114.41666666666669
2020-02-21 01:00:00,21.346363636363638,209.41636363636363,47.72727272727273,102.7673636363636,121.1818181818182
2020-02-21 02:00:00,21.22083333333333,210.03,47.66666666666666,102.7735,123.66666666666669
2020-02-21 03:00:00,20.587272727272723,207.15818181818184,48.36363636363637,102.75027272727274,125.36363636363636
2020-02-21 04:00:00,20.533636363636365,244.06363636363636,48.81818181818182,102.75481818181817,128.0909090909091
2020-02-21 05:00:00,20.88,225.02,48.16666666666666,102.74508333333334,128.41666666666666
2020-02-21 06:00:00,21.25,238.5866666666666,46.91666666666666,102.77016666666668,123.58333333333331
2020-02-21 07:00:00,21.439090909090908,260.6118181818182,47.36363636363637,102.82272727272726,126.45454545454544
2020-02-21 08:00:00,21.53454545454545,299.63181818181823,47.54545454545455,102.92336363636365,132.8181818181818
2020-02-21 09:00:00,21.433333333333334,316.04,47.583333333333336,102.98208333333332,136.91666666666666
2020-02-21 10:00:00,21.480909090909087,318.4,47.27272727272727,102.98909090909092,140.27272727272728
2020-02-21 11:00:00,21.778,317.306,47.2,103.0772,140.8
2020-02-21 12:00:00,21.65,299.32500000000005,47.0,102.9675,137.0
2020-02-21 13:00:00,21.84166666666667,295.0116666666667,47.333333333333336,102.89783333333332,134.33333333333334
2020-02-21 14:00:00,21.8425,267.46875000000006,48.0,102.860375,136.25
2020-02-21 15:00:00,22.01,253.40125,49.0,102.830625,136.25
2020-02-21 16:00:00,22.197272727272725,228.48363636363635,49.18181818181818,102.8261818181818,134.27272727272728
2020-02-21 17:00:00,22.298181818181817,213.08,48.27272727272727,102.86336363636362,132.9090909090909
2020-02-21 18:00:00,22.476,220.552,47.4,102.9326,128.4
2020-02-21 19:00:00,22.15285714285714,179.18142857142857,47.57142857142857,102.99542857142858,129.28571428571428
2020-02-22 16:00:00,20.39,218.3,47.0,103.233,132.0
2020-02-22 17:00:00,20.81181818181818,216.2090909090909,48.09090909090909,103.2310909090909,130.1818181818182
2020-02-22 18:00:00,20.697499999999994,202.5391666666667,48.91666666666666,103.24541666666669,132.16666666666666
2020-02-22 19:00:00,20.731666666666666,192.3683333333333,49.083333333333336,103.27633333333334,133.91666666666666
2020-02-22 20:00:00,20.61583333333333,192.08333333333331,48.91666666666666,103.29166666666669,135.83333333333334
2020-02-22 21:00:00,20.59,192.83272727272723,48.36363636363637,103.31109090909094,138.0
2020-02-22 22:00:00,20.66333333333333,181.4808333333333,48.16666666666666,103.30583333333333,142.41666666666666
2020-02-22 23:00:00,20.798181818181813,160.00545454545454,48.18181818181818,103.29609090909092,146.27272727272728
2020-02-23 00:00:00,20.7,135.32727272727274,48.09090909090909,103.28890909090909,147.72727272727272
2020-02-23 01:00:00,20.524166666666662,138.12833333333336,48.083333333333336,103.2935,149.41666666666666
2020-02-23 02:00:00,20.657499999999995,173.98666666666668,48.083333333333336,103.28024999999998,150.58333333333334
2020-02-23 03:00:00,20.489166666666662,162.67666666666665,48.083333333333336,103.24433333333336,151.91666666666666
2020-02-23 04:00:00,20.617272727272727,147.5927272727273,48.09090909090909,103.2180909090909,152.54545454545453
2020-02-23 05:00:00,20.38909090909091,166.76272727272723,47.54545454545455,103.22654545454547,152.54545454545453
2020-02-23 06:00:00,20.57833333333333,163.69166666666666,47.41666666666666,103.24058333333336,151.83333333333334
2020-02-23 07:00:00,20.466363636363635,157.01363636363635,47.09090909090909,103.26218181818182,151.54545454545453
2020-02-23 08:00:00,20.185,182.7758333333333,47.16666666666666,103.306,151.0
2020-02-23 09:00:00,20.12,163.72499999999997,47.0,103.34258333333334,150.33333333333334
2020-02-23 10:00:00,20.25,177.29090909090914,47.09090909090909,103.3608181818182,149.63636363636363
2020-02-23 11:00:00,20.308333333333326,198.59333333333333,47.0,103.38966666666666,148.66666666666666
2020-02-23 12:00:00,20.371818181818178,201.07181818181817,47.36363636363637,103.3448181818182,145.54545454545453
2020-02-23 13:00:00,20.302499999999995,196.7133333333333,48.333333333333336,103.2485,140.5
2020-02-23 14:00:00,20.356363636363632,197.61090909090908,48.81818181818182,103.18263636363636,136.45454545454547
2020-02-23 15:00:00,20.483636363636364,218.19090909090912,49.18181818181818,103.14627272727274,135.0909090909091
2020-02-23 16:00:00,20.229166666666668,207.74500000000003,49.66666666666666,103.17966666666666,133.83333333333334
2020-02-23 17:00:00,20.384545454545457,179.8827272727273,50.09090909090909,103.73727272727272,133.1818181818182
2020-02-23 18:00:00,20.20833333333333,188.78916666666663,50.0,103.77333333333333,133.66666666666666
2020-02-23 19:00:00,20.081666666666663,186.2633333333333,50.25,103.81666666666666,134.58333333333334
2020-02-23 20:00:00,20.222727272727266,179.24454545454543,50.09090909090909,103.57081818181818,135.45454545454547
2020-02-23 21:00:00,20.25583333333333,180.83333333333331,50.0,103.7965,137.25
2020-02-23 22:00:00,20.191666666666663,129.30916666666667,50.0,103.66425,140.25
2020-02-23 23:00:00,20.11583333333333,170.1333333333333,50.0,103.40441666666668,144.25
2020-02-24 00:00:00,20.035454545454545,192.73454545454544,50.0,103.68818181818182,146.27272727272728
