time,T,Rn,H,P,CO2
2019-07-13 21:00:00,33.550000000000004,4.9300000000000015,39.0,101.40733333333333,46.0
2019-07-13 22:00:00,33.47833333333333,1.7233333333333332,39.333333333333336,101.42566666666666,45.5
2019-07-13 23:00:00,33.32666666666667,11.558333333333335,38.833333333333336,101.43483333333332,46.833333333333336
2019-07-14 00:00:00,33.48166666666667,17.845000000000002,38.833333333333336,101.40416666666668,44.833333333333336
2019-07-14 01:00:00,33.21333333333333,5.544999999999999,38.0,101.4155,45.333333333333336
2019-07-14 02:00:00,33.03166666666667,0.553333333333333,37.16666666666666,101.37666666666668,42.66666666666666
2019-07-14 03:00:00,33.083333333333336,3.2,37.833333333333336,101.335,42.16666666666666
2019-07-14 04:00:00,32.75,4.5600000000000005,38.16666666666666,101.3235,43.833333333333336
2019-07-14 05:00:00,32.82666666666666,2.89,38.5,101.34683333333332,44.66666666666666
2019-07-14 06:00:00,32.714,5.843999999999999,39.4,101.3622,43.2
2019-07-14 07:00:00,32.645,13.315,38.833333333333336,101.39816666666668,42.333333333333336
2019-07-14 08:00:00,32.79833333333333,1.293333333333333,38.333333333333336,101.4415,42.16666666666666
2019-07-14 09:00:00,33.43,2.831666666666667,37.66666666666666,101.47116666666666,45.333333333333336
2019-07-14 10:00:00,34.099999999999994,0.553333333333333,36.833333333333336,101.47783333333332,44.833333333333336
2019-07-14 11:00:00,34.879999999999995,7.542,34.8,101.4676,43.8
2019-07-14 12:00:00,35.34333333333333,8.816666666666666,34.0,101.4785,42.833333333333336
2019-07-14 13:00:00,35.36666666666667,13.683333333333332,33.833333333333336,101.48116666666668,42.333333333333336
2019-07-14 14:00:00,35.28,4.44,33.5,101.47499999999998,42.66666666666666
2019-07-14 15:00:00,35.03,2.89,34.0,101.47383333333332,42.16666666666666
2019-07-14 16:00:00,34.6,3.2,35.0,101.46216666666668,42.333333333333336
2019-07-14 17:00:00,34.263333333333335,3.881666666666667,37.0,101.459,42.66666666666666
2019-07-14 18:00:00,33.480000000000004,4.25,38.0,101.45266666666664,42.833333333333336
2019-07-14 19:00:00,33.616,2.808,38.4,101.4426,42.4
2019-07-14 20:00:00,33.248333333333335,1.351666666666666,38.66666666666666,101.43866666666668,42.333333333333336
2019-07-14 21:00:00,32.980000000000004,5.920000000000001,38.66666666666666,101.45016666666665,42.66666666666666
2019-07-14 22:00:00,32.95,3.881666666666666,38.16666666666666,101.45749999999998,43.0
2019-07-14 23:00:00,34.51500000000001,7.086666666666667,37.833333333333336,101.479,49.16666666666666
2019-07-15 00:00:00,33.64333333333333,9.063333333333333,37.5,101.47116666666666,44.333333333333336
2019-07-15 01:00:00,33.16666666666667,10.476666666666668,37.66666666666666,101.41066666666666,43.16666666666666
2019-07-15 02:00:00,32.838,9.248,38.0,101.3792,42.6
2019-07-15 03:00:00,32.79666666666667,10.783333333333331,37.833333333333336,101.36683333333332,42.0
2019-07-15 04:00:00,32.531666666666666,16.488333333333333,38.16666666666666,101.35233333333332,42.16666666666666
2019-07-15 05:00:00,32.44833333333333,9.831666666666663,38.833333333333336,101.36650000000002,42.16666666666666
2019-07-15 06:00:00,32.54833333333334,9.83,38.16666666666666,101.39666666666666,43.16666666666666
2019-07-15 07:00:00,32.245,1.351666666666666,39.333333333333336,101.4245,44.833333333333336
2019-07-15 08:00:00,32.32000000000001,2.58,40.0,101.4254,49.0
2019-07-18 14:00:00,28.6425,0.175,56.5,101.73266666666666,91.0
2019-07-18 15:00:00,33.86666666666667,8.023333333333333,35.333333333333336,101.71866666666666,54.5
2019-07-18 16:00:00,34.36,25.118,33.8,101.6636,39.0
2019-07-18 17:00:00,34.29857142857143,92.56142857142858,34.57142857142857,101.62266666666666,34.142857142857146
2019-07-18 18:00:00,33.938,0.24,35.2,101.5802,33.8
2019-07-18 19:00:00,33.96,130.30599999999998,34.8,101.5906,32.0
2019-07-18 20:00:00,33.51500000000001,139.36166666666668,35.833333333333336,101.60933333333332,31.666666666666668
2019-07-18 21:00:00,33.43333333333333,125.79500000000002,36.0,101.62983333333334,31.666666666666668
2019-07-18 22:00:00,33.33166666666666,103.34999999999998,36.0,101.6365,32.5
2019-07-18 23:00:00,33.848333333333336,109.02333333333335,36.0,101.614,33.0
2019-07-19 00:00:00,33.43333333333333,96.13333333333334,36.0,101.60566666666666,32.833333333333336
2019-07-19 01:00:00,33.39833333333333,113.70666666666666,35.833333333333336,101.5725,33.666666666666664
2019-07-19 02:00:00,33.54,102.338,36.0,101.5292,35.2
2019-07-19 03:00:00,33.03333333333333,121.54,35.666666666666664,101.49416666666669,35.333333333333336
2019-07-19 04:00:00,33.065000000000005,119.01,35.666666666666664,101.495,36.0
2019-07-19 05:00:00,33.11666666666667,134.4283333333333,35.666666666666664,101.54816666666666,36.333333333333336
2019-07-19 06:00:00,33.13333333333333,149.22,35.833333333333336,101.55233333333332,37.16666666666666
2019-07-19 07:00:00,33.7,148.214,35.8,101.569,37.0
2019-07-19 08:00:00,33.550000000000004,222.87166666666667,35.666666666666664,101.601,37.5
2019-07-19 09:00:00,33.26,236.24,36.0,101.59016666666666,38.0
2019-07-19 10:00:00,33.43333333333333,290.8166666666667,36.0,101.58983333333332,38.833333333333336
2019-07-19 11:00:00,33.32833333333333,293.46833333333336,35.833333333333336,101.5915,39.0
2019-07-19 12:00:00,33.936,260.10600000000005,35.2,101.5574,38.2
2019-07-19 13:00:00,33.66166666666667,214.1,35.166666666666664,101.53766666666668,38.333333333333336
2019-07-19 14:00:00,33.532,194.47,34.6,101.5008,38.0
2019-07-19 15:00:00,33.91666666666667,144.03,34.5,101.501,38.5
2019-07-19 16:00:00,34.333333333333336,107.6,34.333333333333336,101.499,37.833333333333336
2019-07-19 17:00:00,34.480000000000004,83.612,34.6,101.4824,38.8
2019-07-19 18:00:00,34.63,78.86000000000001,35.0,101.51916666666666,38.333333333333336
2019-07-19 19:00:00,33.79333333333333,91.38,35.0,101.54033333333332,38.0
2019-07-19 20:00:00,33.616,85.19800000000001,36.2,101.5674,38.4
2019-07-19 21:00:00,33.141666666666666,90.64333333333332,36.0,101.61316666666669,38.16666666666666
2019-07-19 22:00:00,33.316,93.454,36.4,101.6534,38.2
2019-07-19 23:00:00,33.63166666666667,79.54666666666668,36.833333333333336,101.65066666666668,38.833333333333336
2019-07-20 00:00:00,33.215,68.87666666666667,36.833333333333336,101.64933333333336,38.833333333333336
2019-07-20 01:00:00,33.29833333333334,86.02333333333333,36.833333333333336,101.656,38.5
2019-07-20 02:00:00,33.78333333333334,109.69666666666669,37.0,101.6545,39.0
2019-07-20 03:00:00,33.338,104.854,36.8,101.661,39.6
2019-07-20 04:00:00,33.45,121.10666666666668,37.0,101.661,39.5
2019-07-20 05:00:00,33.265,81.78500000000001,36.833333333333336,101.6875,40.5
2019-07-20 06:00:00,33.45,103.65666666666668,37.0,101.7245,40.333333333333336
2019-07-20 07:00:00,33.63333333333333,122.955,37.0,101.786,40.66666666666666
2019-07-20 08:00:00,33.33800000000001,147.93800000000002,36.2,101.816,40.2
2019-07-20 09:00:00,33.39666666666667,181.11166666666668,36.333333333333336,101.8305,40.66666666666666
2019-07-20 10:00:00,33.456,253.07800000000003,37.0,101.8442,40.4
2019-07-20 11:00:00,33.39833333333333,303.02500000000003,37.0,101.8685,40.5
2019-07-20 12:00:00,33.4,311.47333333333336,37.5,101.876,39.833333333333336
2019-07-20 13:00:00,33.35,279.855,37.833333333333336,101.87966666666668,39.66666666666666
2019-07-20 14:00:00,33.4,227.1733333333333,38.0,101.87683333333332,39.66666666666666
2019-07-20 15:00:00,33.4,216.26,37.5,101.866,40.0
2019-07-20 16:00:00,33.348333333333336,221.01166666666668,36.833333333333336,101.871,39.833333333333336
2019-07-20 17:00:00,33.44833333333334,176.485,36.66666666666666,101.8855,39.833333333333336
2019-07-20 18:00:00,33.56,128.69333333333336,36.0,101.89816666666668,40.0
2019-07-20 19:00:00,33.51166666666667,119.07166666666666,34.833333333333336,101.92083333333332,40.0
2019-07-20 20:00:00,33.465,91.88,36.5,101.97083333333332,40.0
2019-07-20 21:00:00,33.49999999999999,83.36666666666666,36.833333333333336,102.32166666666669,40.16666666666666
2019-07-20 22:00:00,33.333333333333336,85.31,37.0,102.3615,40.833333333333336
2019-07-20 23:00:00,33.45,67.8375,37.0,101.9895,40.75
2019-07-21 00:00:00,32.93333333333334,109.455,36.66666666666666,101.988,40.66666666666666
2019-07-21 01:00:00,32.715,139.36333333333332,36.5,101.985,41.0
2019-07-21 02:00:00,32.916666666666664,162.36666666666667,36.833333333333336,101.969,41.0
2019-07-21 03:00:00,32.91666666666667,177.53166666666667,36.5,101.96466666666667,41.333333333333336
2019-07-21 04:00:00,32.79666666666667,176.08,37.0,101.98266666666666,41.333333333333336
2019-07-21 05:00:00,32.94833333333333,214.84166666666667,36.66666666666666,101.977,41.333333333333336
2019-07-21 06:00:00,32.78333333333334,217.81166666666664,36.833333333333336,102.2325,41.66666666666666
2019-07-21 07:00:00,33.08,221.476,36.8,102.522,42.0
2019-07-21 08:00:00,33.248333333333335,226.0683333333333,36.5,102.35833333333332,42.333333333333336
2019-07-21 09:00:00,33.41166666666667,249.86666666666665,36.0,102.28833333333334,41.66666666666666
2019-07-21 10:00:00,33.38333333333333,266.27666666666664,36.333333333333336,102.55166666666668,41.66666666666666
2019-07-21 11:00:00,33.75,217.875,36.833333333333336,102.17333333333332,41.5
2019-07-21 12:00:00,33.63333333333333,193.00833333333333,36.5,102.25833333333333,41.16666666666666
2019-07-21 13:00:00,33.44,175.01,36.0,102.0072,40.8
2019-07-21 14:00:00,33.3,132.57666666666668,36.16666666666666,101.96433333333334,41.0
2019-07-21 15:00:00,33.263333333333335,117.52833333333336,36.333333333333336,101.90916666666668,40.66666666666666
2019-07-21 16:00:00,33.29800000000001,95.452,36.4,101.8844,40.4
2019-07-21 17:00:00,33.34333333333333,73.62500000000001,36.0,101.85083333333334,40.16666666666666
2019-07-21 18:00:00,33.345,58.33166666666667,36.0,101.821,40.5
2019-07-21 19:00:00,33.33166666666667,64.31166666666667,36.333333333333336,101.81649999999998,40.833333333333336
2019-07-21 20:00:00,33.24833333333334,51.02,36.5,101.8265,41.0
2019-07-21 21:00:00,33.9,68.94000000000001,37.0,101.844,41.5
2019-07-21 22:00:00,32.95,83.39833333333334,36.66666666666666,101.84516666666669,42.0
2019-07-21 23:00:00,32.96666666666667,92.74,37.5,101.84566666666666,42.333333333333336
2019-07-22 00:00:00,32.95,111.97833333333334,37.5,101.84033333333332,42.5
2019-07-22 01:00:00,32.91666666666667,130.79,37.16666666666666,101.80516666666666,42.333333333333336
2019-07-22 02:00:00,33.12,150.364,37.4,101.7902,42.4
2019-07-22 03:00:00,32.795,166.07833333333335,37.16666666666666,101.79149999999998,43.16666666666666
2019-07-22 04:00:00,32.856,164.38000000000002,37.0,101.8134,43.4
2019-07-22 05:00:00,32.730000000000004,149.2566666666667,37.0,101.82433333333334,43.5
2019-07-22 06:00:00,32.83166666666667,170.965,36.833333333333336,101.8265,44.5
2019-07-22 07:00:00,32.96166666666667,184.38166666666663,36.66666666666666,101.84533333333331,45.833333333333336
2019-07-22 08:00:00,33.54833333333334,214.855,37.0,101.85566666666666,45.0
2019-07-22 09:00:00,33.615,237.0533333333333,37.0,101.86633333333334,46.16666666666666
2019-07-22 10:00:00,33.37666666666666,229.97,36.66666666666666,101.87816666666669,45.833333333333336
2019-07-22 11:00:00,33.83,162.05499999999998,35.5,101.8685,44.833333333333336
2019-07-22 12:00:00,34.233333333333334,154.845,34.5,101.8085,45.16666666666666
2019-07-22 13:00:00,33.44833333333334,176.8083333333333,36.0,101.80466666666666,44.66666666666666
2019-07-22 14:00:00,33.593333333333334,192.2733333333333,35.833333333333336,101.768,44.333333333333336
2019-07-22 15:00:00,33.16,0.216666666666666,36.66666666666666,101.7134,45.16666666666666
2019-07-22 16:00:00,33.31166666666667,86.05333333333333,37.0,101.67433333333334,40.5
2019-07-22 17:00:00,33.46666666666667,31.938333333333336,37.16666666666666,101.6595,39.5
2019-07-22 18:00:00,33.281666666666666,15.409999999999998,37.833333333333336,101.64366666666666,39.66666666666666
2019-07-22 19:00:00,33.438,29.89,37.0,101.6766,41.0
2019-07-22 20:00:00,33.258,104.59,37.8,101.6822,41.0
2019-07-22 21:00:00,33.065000000000005,153.70000000000002,37.5,101.70116666666668,41.5
2019-07-22 22:00:00,32.75,164.655,37.5,101.72183333333334,43.0
2019-07-22 23:00:00,33.25,227.91833333333335,37.5,101.71066666666668,43.16666666666666
2019-07-23 00:00:00,33.11666666666667,298.2150000000001,37.66666666666666,101.65683333333334,43.333333333333336
2019-07-23 01:00:00,32.96666666666667,281.69166666666666,37.66666666666666,101.6435,44.333333333333336
2019-07-23 02:00:00,32.91666666666667,333.43,37.16666666666666,101.62616666666668,44.333333333333336
2019-07-23 03:00:00,33.01666666666667,357.90833333333336,37.333333333333336,101.6075,44.833333333333336
2019-07-23 04:00:00,32.73166666666666,372.96,37.0,101.63216666666663,45.16666666666666
2019-07-23 05:00:00,32.88166666666667,447.1416666666667,37.0,101.61416666666666,45.5
2019-07-23 06:00:00,32.82000000000001,496.236,37.0,101.6632,45.8
2019-07-23 07:00:00,32.63166666666667,515.0266666666666,37.0,101.668,46.333333333333336
2019-07-23 08:00:00,32.833333333333336,515.7099999999999,37.16666666666666,101.71283333333332,46.5
2019-07-23 09:00:00,33.398,528.794,37.4,101.7406,48.0
2019-07-23 10:00:00,33.71333333333333,595.6,35.5,101.76483333333334,48.16666666666666
2019-07-23 11:00:00,34.64666666666667,607.9699999999999,33.833333333333336,101.79066666666668,48.5
2019-07-23 12:00:00,34.365,567.9,35.166666666666664,101.8,49.0
2019-07-23 13:00:00,34.565,582.0916666666667,35.0,101.81983333333334,49.0
2019-07-23 14:00:00,34.94833333333333,664.0266666666666,33.5,101.83666666666666,48.66666666666666
2019-07-23 15:00:00,35.165,625.9749999999999,33.666666666666664,101.7695,48.5
2019-07-23 16:00:00,34.60000000000001,625.556,35.2,101.7372,47.0
2019-07-23 17:00:00,34.13333333333333,383.1283333333333,36.5,101.72966666666667,42.16666666666666
2019-07-23 18:00:00,34.181666666666665,149.78166666666667,36.0,101.7245,42.66666666666666
2019-07-23 19:00:00,34.098333333333336,186.845,36.333333333333336,101.678,43.333333333333336
2019-07-23 20:00:00,33.76166666666666,235.5583333333333,36.5,101.71866666666664,44.16666666666666
2019-07-23 21:00:00,33.56166666666667,266.88500000000005,36.833333333333336,101.76516666666669,45.16666666666666
2019-07-23 22:00:00,33.134,259.586,37.0,101.771,45.0
2019-07-23 23:00:00,33.23,243.57666666666668,37.833333333333336,101.76783333333334,45.5
2019-07-24 00:00:00,33.2,255.22200000000004,38.0,101.7468,45.6
2019-07-24 01:00:00,33.43333333333333,225.75666666666663,38.0,101.68783333333332,45.833333333333336
2019-07-24 02:00:00,33.71666666666667,228.15166666666676,38.0,101.64466666666668,46.333333333333336
2019-07-24 03:00:00,33.25,317.1616666666667,37.833333333333336,101.62616666666668,46.0
2019-07-24 04:00:00,33.083333333333336,417.75666666666666,37.333333333333336,101.64983333333332,47.0
2019-07-24 05:00:00,32.95,425.9316666666667,37.5,101.65016666666668,47.333333333333336
2019-07-24 06:00:00,32.93333333333334,412.3583333333333,37.333333333333336,101.60583333333334,47.0
2019-07-24 07:00:00,33.0,464.40833333333336,38.0,101.596,47.333333333333336
2019-07-24 08:00:00,33.65,491.04833333333335,38.0,101.62316666666668,47.333333333333336
2019-07-24 09:00:00,33.265,558.7383333333333,37.16666666666666,101.62383333333334,48.66666666666666
2019-07-24 10:00:00,33.87833333333334,619.2383333333333,36.0,101.64616666666666,49.833333333333336
2019-07-24 11:00:00,35.12833333333334,608.9383333333334,34.0,101.657,50.0
2019-07-24 12:00:00,35.198,686.7359999999999,33.6,101.6346,50.2
2019-07-24 13:00:00,34.84666666666667,625.155,34.0,101.594,50.333333333333336
2019-07-24 14:00:00,35.494,453.91,33.8,101.5684,52.4
2019-07-24 15:00:00,34.51,358.70666666666665,35.166666666666664,101.5315,51.833333333333336
2019-07-24 16:00:00,35.51666666666667,293.345,34.666666666666664,101.49266666666666,52.66666666666666
2019-07-24 17:00:00,34.81333333333333,365.06500000000005,35.666666666666664,101.48416666666668,52.16666666666666
2019-07-24 18:00:00,34.396,297.848,36.4,101.5158,49.4
2019-07-24 19:00:00,33.983333333333334,286.1583333333333,37.16666666666666,101.50633333333332,49.833333333333336
2019-07-24 20:00:00,33.778000000000006,376.432,37.6,101.5008,50.0
2019-07-24 21:00:00,33.845,418.4066666666667,37.333333333333336,101.506,50.16666666666666
2019-07-24 22:00:00,33.608333333333334,489.77833333333336,37.833333333333336,101.48783333333331,50.333333333333336
2019-07-24 23:00:00,33.79600000000001,539.082,37.4,101.4556,50.0
2019-07-25 00:00:00,33.86333333333333,502.94666666666666,37.0,101.422,50.5
2019-07-25 01:00:00,33.652,566.592,37.0,101.4078,50.0
2019-07-25 02:00:00,33.80833333333334,619.1316666666668,37.66666666666666,101.401,50.16666666666666
2019-07-25 03:00:00,33.465,595.8816666666668,38.0,101.38216666666666,50.333333333333336
2019-07-25 04:00:00,33.47833333333333,601.4933333333332,38.0,101.3565,50.0
2019-07-25 05:00:00,33.465,596.2516666666667,38.0,101.38266666666668,50.0
2019-07-25 06:00:00,33.345000000000006,662.1066666666667,38.0,101.40183333333334,49.833333333333336
2019-07-25 07:00:00,33.396,681.0919999999999,38.2,101.4256,50.2
2019-07-25 08:00:00,33.36333333333334,675.5266666666668,38.333333333333336,101.47566666666664,50.16666666666666
2019-07-25 09:00:00,33.09666666666667,397.1316666666667,41.66666666666666,101.50283333333334,50.5
2019-07-25 10:00:00,33.63,196.28,39.5,101.57566666666666,49.0
2019-07-25 11:00:00,33.52833333333333,152.005,39.833333333333336,101.60516666666666,44.833333333333336
2019-07-25 12:00:00,34.666666666666664,78.18666666666667,39.16666666666666,101.64333333333332,47.66666666666666
2019-07-25 13:00:00,34.56166666666667,104.025,38.16666666666666,101.65566666666668,49.0
2019-07-25 14:00:00,34.516000000000005,201.94,37.8,101.6488,51.8
2019-07-25 15:00:00,34.98166666666667,259.3283333333333,36.5,101.67483333333332,52.0
2019-07-25 16:00:00,34.559999999999995,287.19000000000005,38.0,101.67616666666667,49.333333333333336
2019-07-25 17:00:00,34.763333333333335,222.5633333333333,37.333333333333336,101.67933333333332,49.16666666666666
2019-07-25 18:00:00,34.6,263.8433333333333,37.833333333333336,101.71383333333334,47.66666666666666
2019-07-25 19:00:00,34.428333333333335,250.855,38.16666666666666,101.74766666666666,48.5
2019-07-25 20:00:00,34.62,387.094,38.2,101.7816,48.8
2019-07-25 21:00:00,33.91666666666667,498.5083333333334,38.333333333333336,101.82099999999998,49.5
2019-07-25 22:00:00,33.77666666666667,521.5699999999999,39.0,101.82516666666668,49.833333333333336
2019-07-25 23:00:00,33.545,433.57,39.0,101.81783333333334,50.5
2019-07-26 00:00:00,33.46666666666667,483.46333333333337,39.0,101.80616666666668,50.16666666666666
2019-07-26 01:00:00,33.4,473.04,39.0,101.78016666666667,50.16666666666666
2019-07-26 02:00:00,33.36333333333333,458.98166666666674,39.0,101.77383333333334,49.833333333333336
2019-07-26 03:00:00,33.476,496.46,39.0,101.7722,50.2
2019-07-26 04:00:00,33.312,496.536,39.0,101.7766,50.2
2019-07-26 05:00:00,33.365,458.6066666666666,39.0,101.78233333333333,50.0
2019-07-26 06:00:00,33.0,503.93,38.66666666666666,101.78716666666668,50.16666666666666
